time;model_id;model_name;port_name;data
0;254;r14_c28;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;255;r14_c32;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;256;r26_c3;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;257;r21_c13;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;258;r20_c30;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;259;r40_c2;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;260;r22_c0;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;261;r23_c32;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;262;r3_c41;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;263;r23_c28;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;264;r10_c45;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;265;r33_c21;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;266;r0_c28;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;267;r4_c40;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;268;r27_c48;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;269;r11_c25;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;270;r10_c21;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;271;r29_c32;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;272;r25_c32;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;273;r14_c1;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;274;r18_c45;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;275;r18_c24;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;276;r20_c24;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;277;r2_c20;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;278;r0_c26;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;279;r17_c0;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;280;r0_c17;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;281;r18_c38;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;282;r47_c47;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;283;r24_c6;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;284;r17_c43;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;285;r1_c22;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;286;r12_c16;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;287;r15_c34;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;288;r31_c38;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;289;r4_c31;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;290;r38_c34;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;291;r24_c21;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;292;r21_c25;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;293;r32_c23;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;294;r34_c9;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;295;r45_c22;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;296;r10_c27;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;297;r3_c36;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;298;r2_c14;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;299;r45_c4;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;300;r40_c5;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;301;r0_c20;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;302;r13_c28;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
